3.8104e+02    1.7032e-12    1.8790e-13 
3.8257e+02    1.7048e-12    1.8767e-13 
3.8410e+02    1.7064e-12    1.8743e-13 
3.8565e+02    1.7080e-12    1.8720e-13 
3.8719e+02    1.7096e-12    1.8697e-13 
3.8875e+02    1.7112e-12    1.8674e-13 
3.9031e+02    1.7128e-12    1.8651e-13 
3.9187e+02    1.7144e-12    1.8628e-13 
3.9345e+02    1.7160e-12    1.8604e-13 
3.9503e+02    1.7176e-12    1.8581e-13 
3.9661e+02    1.7192e-12    1.8558e-13 
3.9820e+02    1.7208e-12    1.8536e-13 
3.9980e+02    1.7223e-12    1.8513e-13 
4.0140e+02    1.7239e-12    1.8490e-13 
4.0302e+02    1.7255e-12    1.8467e-13 
4.0463e+02    1.7271e-12    1.8444e-13 
4.0626e+02    1.7287e-12    1.8421e-13 
4.0789e+02    1.7303e-12    1.8399e-13 
4.0952e+02    1.7319e-12    1.8376e-13 
4.1117e+02    1.7335e-12    1.8353e-13 
4.1282e+02    1.7351e-12    1.8331e-13 
4.1447e+02    1.7367e-12    1.8308e-13 
4.1614e+02    1.7383e-12    1.8286e-13 
4.1781e+02    1.7399e-12    1.8263e-13 
4.1948e+02    1.7415e-12    1.8241e-13 
4.2117e+02    1.7431e-12    1.8219e-13 
4.2286e+02    1.7447e-12    1.8196e-13 
4.2456e+02    1.7463e-12    1.8174e-13 
4.2626e+02    1.7479e-12    1.8152e-13 
4.2797e+02    1.7495e-12    1.8130e-13 
4.2969e+02    1.7511e-12    1.8107e-13 
4.3141e+02    1.7527e-12    1.8085e-13 
4.3314e+02    1.7543e-12    1.8063e-13 
4.3488e+02    1.7559e-12    1.8041e-13 
4.3663e+02    1.7575e-12    1.8019e-13 
4.3838e+02    1.7591e-12    1.7997e-13 
4.4014e+02    1.7607e-12    1.7975e-13 
4.4190e+02    1.7623e-12    1.7954e-13 
4.4368e+02    1.7639e-12    1.7932e-13 
4.4546e+02    1.7655e-12    1.7910e-13 
4.4725e+02    1.7671e-12    1.7889e-13 
4.4904e+02    1.7687e-12    1.7867e-13 
4.5084e+02    1.7703e-12    1.7845e-13 
4.5265e+02    1.7718e-12    1.7824e-13 
4.5447e+02    1.7734e-12    1.7802e-13 
4.5629e+02    1.7750e-12    1.7781e-13 
4.5812e+02    1.7766e-12    1.7760e-13 
4.5996e+02    1.7782e-12    1.7738e-13 
4.6181e+02    1.7798e-12    1.7717e-13 
4.6366e+02    1.7814e-12    1.7696e-13 
4.6552e+02    1.7830e-12    1.7675e-13 
4.6739e+02    1.7846e-12    1.7653e-13 
4.6927e+02    1.7862e-12    1.7632e-13 
4.7115e+02    1.7878e-12    1.7611e-13 
4.7304e+02    1.7894e-12    1.7590e-13 
4.7494e+02    1.7910e-12    1.7570e-13 
4.7685e+02    1.7926e-12    1.7549e-13 
4.7876e+02    1.7942e-12    1.7528e-13 
4.8068e+02    1.7958e-12    1.7507e-13 
4.8261e+02    1.7974e-12    1.7487e-13 
4.8455e+02    1.7990e-12    1.7466e-13 
4.8649e+02    1.8006e-12    1.7445e-13 
4.8844e+02    1.8022e-12    1.7425e-13 
4.9040e+02    1.8038e-12    1.7404e-13 
4.9237e+02    1.8054e-12    1.7384e-13 
4.9435e+02    1.8070e-12    1.7364e-13 
4.9633e+02    1.8085e-12    1.7343e-13 
4.9832e+02    1.8101e-12    1.7323e-13 
5.0032e+02    1.8117e-12    1.7303e-13 
5.0233e+02    1.8133e-12    1.7283e-13 
5.0435e+02    1.8149e-12    1.7263e-13 
5.0637e+02    1.8165e-12    1.7243e-13 
5.0840e+02    1.8181e-12    1.7223e-13 
5.1044e+02    1.8197e-12    1.7203e-13 
5.1249e+02    1.8213e-12    1.7183e-13 
5.1455e+02    1.8229e-12    1.7164e-13 
5.1661e+02    1.8245e-12    1.7144e-13 
5.1869e+02    1.8261e-12    1.7124e-13 
5.2077e+02    1.8277e-12    1.7105e-13 
5.2286e+02    1.8293e-12    1.7085e-13 
5.2496e+02    1.8309e-12    1.7066e-13 
5.2706e+02    1.8324e-12    1.7046e-13 
5.2918e+02    1.8340e-12    1.7027e-13 
5.3130e+02    1.8356e-12    1.7008e-13 
5.3344e+02    1.8372e-12    1.6989e-13 
5.3558e+02    1.8388e-12    1.6970e-13 
5.3773e+02    1.8404e-12    1.6951e-13 
5.3988e+02    1.8420e-12    1.6932e-13 
5.4205e+02    1.8436e-12    1.6913e-13 
5.4423e+02    1.8452e-12    1.6894e-13 
5.4641e+02    1.8468e-12    1.6875e-13 
5.4860e+02    1.8484e-12    1.6856e-13 
5.5080e+02    1.8500e-12    1.6838e-13 
5.5301e+02    1.8515e-12    1.6819e-13 
5.5523e+02    1.8531e-12    1.6801e-13 
5.5746e+02    1.8547e-12    1.6782e-13 
5.5970e+02    1.8563e-12    1.6764e-13 
5.6195e+02    1.8579e-12    1.6745e-13 
5.6420e+02    1.8595e-12    1.6727e-13 
5.6647e+02    1.8611e-12    1.6709e-13 
5.6874e+02    1.8627e-12    1.6691e-13 
5.7102e+02    1.8643e-12    1.6673e-13 
5.7331e+02    1.8659e-12    1.6655e-13 
5.7561e+02    1.8674e-12    1.6637e-13 
5.7792e+02    1.8690e-12    1.6619e-13 
5.8024e+02    1.8706e-12    1.6601e-13 
5.8257e+02    1.8722e-12    1.6584e-13 
5.8491e+02    1.8738e-12    1.6566e-13 
5.8726e+02    1.8754e-12    1.6549e-13 
5.8961e+02    1.8770e-12    1.6531e-13 
5.9198e+02    1.8786e-12    1.6514e-13 
5.9436e+02    1.8801e-12    1.6496e-13 
5.9674e+02    1.8817e-12    1.6479e-13 
5.9914e+02    1.8833e-12    1.6462e-13 
6.0154e+02    1.8849e-12    1.6445e-13 
6.0395e+02    1.8865e-12    1.6428e-13 
6.0638e+02    1.8881e-12    1.6411e-13 
6.0881e+02    1.8897e-12    1.6394e-13 
6.1126e+02    1.8912e-12    1.6377e-13 
6.1371e+02    1.8928e-12    1.6360e-13 
6.1617e+02    1.8944e-12    1.6344e-13 
6.1864e+02    1.8960e-12    1.6327e-13 
6.2113e+02    1.8976e-12    1.6311e-13 
6.2362e+02    1.8992e-12    1.6294e-13 
6.2612e+02    1.9007e-12    1.6278e-13 
6.2863e+02    1.9023e-12    1.6262e-13 
6.3116e+02    1.9039e-12    1.6245e-13 
6.3369e+02    1.9055e-12    1.6229e-13 
6.3623e+02    1.9071e-12    1.6213e-13 
6.3879e+02    1.9087e-12    1.6197e-13 
6.4135e+02    1.9102e-12    1.6181e-13 
6.4392e+02    1.9118e-12    1.6166e-13 
6.4651e+02    1.9134e-12    1.6150e-13 
6.4910e+02    1.9150e-12    1.6134e-13 
6.5171e+02    1.9166e-12    1.6119e-13 
6.5432e+02    1.9181e-12    1.6103e-13 
6.5695e+02    1.9197e-12    1.6088e-13 
6.5959e+02    1.9213e-12    1.6072e-13 
6.6223e+02    1.9229e-12    1.6057e-13 
6.6489e+02    1.9245e-12    1.6042e-13 
6.6756e+02    1.9260e-12    1.6027e-13 
6.7024e+02    1.9276e-12    1.6012e-13 
6.7293e+02    1.9292e-12    1.5997e-13 
6.7563e+02    1.9308e-12    1.5982e-13 
6.7834e+02    1.9323e-12    1.5967e-13 
6.8106e+02    1.9339e-12    1.5953e-13 
6.8380e+02    1.9355e-12    1.5938e-13 
6.8654e+02    1.9371e-12    1.5924e-13 
6.8930e+02    1.9387e-12    1.5909e-13 
6.9206e+02    1.9402e-12    1.5895e-13 
6.9484e+02    1.9418e-12    1.5880e-13 
6.9763e+02    1.9434e-12    1.5866e-13 
7.0043e+02    1.9449e-12    1.5852e-13 
7.0324e+02    1.9465e-12    1.5838e-13 
7.0606e+02    1.9481e-12    1.5824e-13 
7.0889e+02    1.9497e-12    1.5810e-13 
7.1174e+02    1.9512e-12    1.5797e-13 
7.1460e+02    1.9528e-12    1.5783e-13 
7.1746e+02    1.9544e-12    1.5769e-13 
7.2034e+02    1.9560e-12    1.5756e-13 
7.2323e+02    1.9575e-12    1.5743e-13 
7.2614e+02    1.9591e-12    1.5729e-13 
7.2905e+02    1.9607e-12    1.5716e-13 
7.3198e+02    1.9622e-12    1.5703e-13 
7.3491e+02    1.9638e-12    1.5690e-13 
7.3786e+02    1.9654e-12    1.5677e-13 
7.4082e+02    1.9670e-12    1.5664e-13 
7.4380e+02    1.9685e-12    1.5651e-13 
7.4678e+02    1.9701e-12    1.5638e-13 
7.4978e+02    1.9717e-12    1.5626e-13 
7.5279e+02    1.9732e-12    1.5613e-13 
7.5581e+02    1.9748e-12    1.5601e-13 
7.5884e+02    1.9764e-12    1.5588e-13 
7.6189e+02    1.9779e-12    1.5576e-13 
7.6495e+02    1.9795e-12    1.5564e-13 
7.6802e+02    1.9811e-12    1.5552e-13 
7.7110e+02    1.9826e-12    1.5540e-13 
7.7419e+02    1.9842e-12    1.5528e-13 
7.7730e+02    1.9857e-12    1.5516e-13 
7.8042e+02    1.9873e-12    1.5504e-13 
7.8355e+02    1.9889e-12    1.5493e-13 
7.8670e+02    1.9904e-12    1.5481e-13 
7.8985e+02    1.9920e-12    1.5470e-13 
7.9302e+02    1.9936e-12    1.5458e-13 
7.9621e+02    1.9951e-12    1.5447e-13 
7.9940e+02    1.9967e-12    1.5436e-13 
8.0261e+02    1.9982e-12    1.5425e-13 
8.0583e+02    1.9998e-12    1.5414e-13 
8.0906e+02    2.0014e-12    1.5403e-13 
8.1231e+02    2.0029e-12    1.5392e-13 
8.1557e+02    2.0045e-12    1.5381e-13 
8.1884e+02    2.0060e-12    1.5371e-13 
8.2213e+02    2.0076e-12    1.5360e-13 
8.2543e+02    2.0092e-12    1.5350e-13 
8.2874e+02    2.0107e-12    1.5339e-13 
8.3207e+02    2.0123e-12    1.5329e-13 
8.3541e+02    2.0138e-12    1.5319e-13 
8.3876e+02    2.0154e-12    1.5309e-13 
8.4213e+02    2.0169e-12    1.5299e-13 
8.4551e+02    2.0185e-12    1.5289e-13 
8.4890e+02    2.0200e-12    1.5279e-13 
8.5231e+02    2.0216e-12    1.5270e-13 
8.5573e+02    2.0231e-12    1.5260e-13 
8.5916e+02    2.0247e-12    1.5251e-13 
8.6261e+02    2.0263e-12    1.5241e-13 
8.6607e+02    2.0278e-12    1.5232e-13 
8.6955e+02    2.0294e-12    1.5223e-13 
8.7304e+02    2.0309e-12    1.5213e-13 
8.7654e+02    2.0325e-12    1.5204e-13 
8.8006e+02    2.0340e-12    1.5195e-13 
8.8359e+02    2.0355e-12    1.5187e-13 
8.8713e+02    2.0371e-12    1.5178e-13 
8.9069e+02    2.0386e-12    1.5169e-13 
8.9427e+02    2.0402e-12    1.5161e-13 
8.9786e+02    2.0417e-12    1.5152e-13 
9.0146e+02    2.0433e-12    1.5144e-13 
9.0508e+02    2.0448e-12    1.5136e-13 
9.0871e+02    2.0464e-12    1.5127e-13 
9.1236e+02    2.0479e-12    1.5119e-13 
9.1602e+02    2.0495e-12    1.5111e-13 
9.1970e+02    2.0510e-12    1.5104e-13 
9.2339e+02    2.0525e-12    1.5096e-13 
9.2709e+02    2.0541e-12    1.5088e-13 
9.3081e+02    2.0556e-12    1.5080e-13 
9.3455e+02    2.0572e-12    1.5073e-13 
